dataset,v.model,alpha,beta,AR,MA,distribution,mIC,log_likelihood,elapsed
rt_diff,csGARCH,1,1,0,0,snorm,8.018954420607256,-73305.22655415564,3.5529999999998836
rt_diff,csGARCH,1,1,0,1,snorm,8.006809321841875,-73191.8803541755,5.286000000000058
rt_diff,csGARCH,1,1,1,0,snorm,8.011569149166032,-73235.40183531394,5.065000000002328
rt_diff,csGARCH,1,1,1,1,snorm,7.851368756152034,-71768.31207966561,5.819999999999709
rt_diff,csGARCH,1,2,0,0,snorm,8.019274993824858,-73305.86022595192,4.06699999999546
rt_diff,csGARCH,1,2,0,1,snorm,8.007124656415213,-73192.466153722,6.048999999999069
rt_diff,csGARCH,1,2,1,0,snorm,8.01188689841536,-73236.00971345034,6.116000000001804
rt_diff,csGARCH,1,2,1,1,snorm,7.851706483339092,-71769.10265336373,7.599999999998545
rt_diff,csGARCH,2,1,0,0,snorm,8.016576075860947,-73281.18266954889,4.165000000000873
rt_diff,csGARCH,2,1,0,1,snorm,8.005050587885558,-73173.50190812109,6.253000000004249
rt_diff,csGARCH,2,1,1,0,snorm,8.009133712260748,-73210.83595584566,6.048999999999069
rt_diff,csGARCH,2,1,1,1,snorm,7.851224566453239,-71764.69624631794,7.2810000000026776
rt_diff,csGARCH,2,2,0,0,snorm,8.01682393194443,-73281.1514795234,4.993000000002212
rt_diff,csGARCH,2,2,0,1,snorm,8.005264501199921,-73173.16038967423,6.991000000001804
rt_diff,csGARCH,2,2,1,0,snorm,8.009361253117145,-73210.61904082936,7.014999999999418
rt_diff,csGARCH,2,2,1,1,snorm,7.851379637566777,-71763.81673148993,8.876000000003842
rt_diff,csGARCH,1,1,0,0,sstd,7.857781418319766,-71829.2437183211,8.825999999993655
rt_diff,csGARCH,1,1,0,1,sstd,7.853065648169208,-71783.82761182464,11.248999999996158
rt_diff,csGARCH,1,1,1,0,sstd,7.854459110537903,-71796.5687349928,11.49199999999837
rt_diff,csGARCH,1,1,1,1,sstd,7.726108457619304,-70620.69710519485,13.963000000003376
rt_diff,csGARCH,1,2,0,0,sstd,7.858119097012983,-71830.0338213277,10.188999999998487
rt_diff,csGARCH,1,2,0,1,sstd,7.853400614082385,-71784.59293781503,13.264000000002852
rt_diff,csGARCH,1,2,1,0,sstd,7.854794988982282,-71797.34240471224,13.447000000000116
rt_diff,csGARCH,1,2,1,1,sstd,7.726447565588515,-70621.5003313567,17.04200000000128
rt_diff,csGARCH,2,1,0,0,sstd,7.855205336721133,-71803.39185409917,10.580000000001746
rt_diff,csGARCH,2,1,0,1,sstd,7.850574772834762,-71758.75485836739,13.286999999996624
rt_diff,csGARCH,2,1,1,0,sstd,7.851788536377219,-71769.85290531785,13.284000000006927
rt_diff,csGARCH,2,1,1,1,sstd,7.725639161132467,-70614.10868521282,17.051999999996042
rt_diff,csGARCH,2,2,0,0,sstd,7.855456600057366,-71803.39184557727,12.364000000001397
rt_diff,csGARCH,2,2,0,1,sstd,7.850826031776875,-71758.75483694997,16.527000000001863
rt_diff,csGARCH,2,2,1,0,sstd,7.8520397716113655,-71769.85266712663,16.127000000000407
rt_diff,csGARCH,2,2,1,1,sstd,7.725739247465179,-70612.72644431751,19.89100000000326
da_diff,sGARCH,1,1,0,0,norm,6.6044013005998945,-60378.152733448915,1.4710000000050059
da_diff,sGARCH,1,1,0,1,norm,6.361739786868518,-58157.07961130925,2.2259999999951106
da_diff,sGARCH,1,1,1,0,norm,6.362165488373768,-58160.9720130225,2.0979999999981374
da_diff,sGARCH,1,1,1,1,norm,6.348484326717273,-58033.58076739147,2.90400000000227
da_diff,sGARCH,1,2,0,0,norm,6.596567316265648,-60304.22512635191,2
da_diff,sGARCH,1,2,0,1,norm,6.3503148248785095,-58050.317927328746,2.9789999999993597
da_diff,sGARCH,1,2,1,0,norm,6.350705678305509,-58053.891695638515,2.834000000002561
da_diff,sGARCH,1,2,1,1,norm,6.3342911858482696,-57901.50826713686,3.77900000000227
da_diff,sGARCH,2,1,0,0,norm,6.604646112201503,-60378.0935969914,1.9689999999973224
da_diff,sGARCH,2,1,0,1,norm,6.361988454372959,-58157.05575861123,3.0869999999995343
da_diff,sGARCH,2,1,1,0,norm,6.362414319358789,-58160.94965510918,3.0780000000013388
da_diff,sGARCH,2,1,1,1,norm,6.348733487422157,-58033.5614515777,3.7770000000018626
da_diff,sGARCH,2,2,0,0,norm,6.59681861294775,-60304.22531353984,2.469999999993888
da_diff,sGARCH,2,2,0,1,norm,6.350566111847121,-58050.31805300735,3.8950000000040745
da_diff,sGARCH,2,2,1,0,norm,6.350956947529039,-58053.891659064975,3.9139999999970314
da_diff,sGARCH,2,2,1,1,norm,6.334543041269298,-57901.51361776015,4.720000000001164
da_diff,sGARCH,1,1,0,0,std,6.486581984281238,-59298.57424335246,3.0860000000029686
da_diff,sGARCH,1,1,0,1,std,6.204067256562475,-56713.10328643108,4.319999999999709
da_diff,sGARCH,1,1,1,0,std,6.0451996856125785,-55260.49765145071,5.65400000000227
da_diff,sGARCH,1,1,1,1,std,6.159269604436373,-56301.19843749718,5.461999999999534
da_diff,sGARCH,1,2,0,0,std,6.479963035851641,-59235.756344361565,3.7929999999978463
da_diff,sGARCH,1,2,0,1,std,6.1391872253052044,-56117.57520391134,6.413000000000466
da_diff,sGARCH,1,2,1,0,std,6.045446569453949,-55260.457517135386,6.1120000000009895
da_diff,sGARCH,1,2,1,1,std,6.045385816629315,-55257.604534264465,7.961000000002969
da_diff,sGARCH,2,1,0,0,std,6.486831324740331,-59298.556543815306,3.764000000002852
da_diff,sGARCH,2,1,0,1,std,6.204319886125153,-56713.11568811854,5.261000000005879
da_diff,sGARCH,2,1,1,0,std,6.045446564150524,-55260.45746864352,6.741000000001804
da_diff,sGARCH,2,1,1,1,std,6.15952310561934,-56301.218836144755,6.576999999997497
da_diff,sGARCH,2,2,0,0,std,6.480214268936908,-59235.75597735783,4.987999999997555
da_diff,sGARCH,2,2,0,1,std,6.139302666246179,-56116.33324873626,8.044999999998254
da_diff,sGARCH,2,2,1,0,std,6.04543050332265,-55258.01312704497,8.075000000004366
da_diff,sGARCH,2,2,1,1,std,6.0456225685188905,-55257.47181304197,9.377000000000407
da_diff,sGARCH,1,1,0,0,snorm,6.575525883203242,-60111.8327831458,2.213999999999942
da_diff,sGARCH,1,1,0,1,snorm,6.355283957950602,-58095.75319557342,3.4689999999973224
da_diff,sGARCH,1,1,1,0,snorm,6.361292773195673,-58150.69479776673,3.507000000005064
da_diff,sGARCH,1,1,1,1,snorm,6.346652162886538,-58014.53086068627,4.294000000001688
da_diff,sGARCH,1,2,0,0,snorm,6.568089396526647,-60041.53972319348,2.7739999999976135
da_diff,sGARCH,1,2,0,1,snorm,6.342214996518167,-57973.959629997065,4.006999999997788
da_diff,sGARCH,1,2,1,0,snorm,6.34916523439071,-58037.50912998466,4.09599999999773
da_diff,sGARCH,1,2,1,1,snorm,6.331546478024489,-57874.11454173124,4.99199999999837
da_diff,sGARCH,2,1,0,0,snorm,6.575770462898797,-60111.77155356725,2.838999999999942
da_diff,sGARCH,2,1,0,1,snorm,6.355532764307016,-58095.73063977441,4.480000000003201
da_diff,sGARCH,2,1,1,0,snorm,6.361541762867601,-58150.67391811311,4.112999999997555
da_diff,sGARCH,2,1,1,1,snorm,6.346901332435306,-58014.51165303654,5.1010000000023865
da_diff,sGARCH,2,2,0,0,snorm,6.568340660588445,-60041.53963942366,3.2850000000034925
da_diff,sGARCH,2,2,0,1,snorm,6.342466284866299,-57973.95979558933,5.175999999999476
da_diff,sGARCH,2,2,1,0,snorm,6.349416494180282,-58037.50903445173,4.819999999999709
da_diff,sGARCH,2,2,1,1,snorm,6.331797738197233,-57874.11447699589,6.261000000005879
da_diff,sGARCH,1,1,0,0,sstd,6.385085087056822,-58368.23981955615,8.322000000000116
da_diff,sGARCH,1,1,0,1,sstd,6.129199520188582,-56026.252622177504,10.758999999998196
da_diff,sGARCH,1,1,1,0,sstd,6.164422713270298,-56348.315888120174,7.896999999997206
da_diff,sGARCH,1,1,1,1,sstd,6.159229552365352,-56298.53473196692,9.651000000005297
da_diff,sGARCH,1,2,0,0,sstd,6.385088751095994,-58365.975804979425,8.366000000001804
da_diff,sGARCH,1,2,0,1,sstd,6.129442338924077,-56026.17534586662,11.417999999997846
da_diff,sGARCH,1,2,1,0,sstd,6.044400532713116,-55248.5955907767,11.37000000000262
da_diff,sGARCH,1,2,1,1,sstd,6.04438614761587,-55246.1665985152,13.125
da_diff,sGARCH,2,1,0,0,sstd,6.38533637616649,-58368.2399648115,9.317000000002736
da_diff,sGARCH,2,1,0,1,sstd,6.129442334457337,-56026.17530502499,11.342000000004191
da_diff,sGARCH,2,1,1,0,sstd,6.164676047748429,-56348.33476250208,9.777999999998428
da_diff,sGARCH,2,1,1,1,sstd,6.159483096867945,-56298.55555400154,11.434999999997672
da_diff,sGARCH,2,2,0,0,sstd,6.385340054066373,-58365.9761042702,9.942999999999302
da_diff,sGARCH,2,2,0,1,sstd,6.129214350426452,-56021.79327091375,14.019000000000233
da_diff,sGARCH,2,2,1,0,sstd,6.044343526848489,-55245.77689552865,14.72899999999936
da_diff,sGARCH,2,2,1,1,sstd,6.04461541337761,-55245.96545517092,15.762000000002445
da_diff,gjrGARCH,1,1,0,0,norm,6.5932100150818425,-60273.52764297778,2.3070000000006985
da_diff,gjrGARCH,1,1,0,1,norm,6.325797992283476,-57826.14826849605,3.63300000000163
da_diff,gjrGARCH,1,1,1,0,norm,6.298290037410029,-57574.62928311069,3.684000000001106
da_diff,gjrGARCH,1,1,1,1,norm,6.288001120816276,-57478.25505751682,4.569999999999709
da_diff,gjrGARCH,1,2,0,0,norm,6.583886594828792,-60185.98140586915,2.926999999996042
da_diff,gjrGARCH,1,2,0,1,norm,6.306490854070845,-57647.31593352998,4.872000000003027
da_diff,gjrGARCH,1,2,1,0,norm,6.286277066666548,-57462.49116839879,4.577999999994063
da_diff,gjrGARCH,1,2,1,1,norm,6.271897573834167,-57328.71478626703,5.7149999999965075
da_diff,gjrGARCH,2,1,0,0,norm,6.589699047870344,-60236.8300535357,4.072000000000116
da_diff,gjrGARCH,2,1,0,1,norm,6.326225202528261,-57825.459459231475,5.864999999997963
da_diff,gjrGARCH,2,1,1,0,norm,6.2942063602610805,-57532.69517496151,5.814000000005763
da_diff,gjrGARCH,2,1,1,1,norm,6.2793318862217316,-57394.392959457895,7.186000000001513
da_diff,gjrGARCH,2,2,0,0,norm,6.581892807871471,-60163.15620868712,4.826999999997497
da_diff,gjrGARCH,2,2,0,1,norm,6.306898527818339,-57646.44854689647,7.016999999999825
da_diff,gjrGARCH,2,2,1,0,norm,6.278674498583449,-57388.38213558726,6.987999999997555
da_diff,gjrGARCH,2,2,1,1,norm,6.26223950013353,-57235.81129242368,8.603000000002794
da_diff,gjrGARCH,1,1,0,0,std,6.48511553761216,-59282.868244208876,4.4799999999959255
da_diff,gjrGARCH,1,1,0,1,std,6.102887094664333,-55785.664959396534,7.63300000000163
da_diff,gjrGARCH,1,1,1,0,std,6.029009064701963,-55110.161192435604,9.425999999999476
da_diff,gjrGARCH,1,1,1,1,std,6.056482901816733,-55359.070732675624,10.158000000003085
da_diff,gjrGARCH,1,2,0,0,std,6.397669317333103,-58481.00621236844,6.878000000004249
da_diff,gjrGARCH,1,2,0,1,std,6.102925273697653,-55783.71655996881,9.006000000001222
da_diff,gjrGARCH,1,2,1,0,std,6.003805723700069,-54877.4169545659,8.444999999999709
da_diff,gjrGARCH,1,2,1,1,std,6.0028651731261995,-54866.519568268894,10.257000000005064
da_diff,gjrGARCH,2,1,0,0,std,6.471319947640463,-59152.1332611649,6.97099999999773
da_diff,gjrGARCH,2,1,0,1,std,6.113401880192964,-55877.21194933386,13.46600000000035
da_diff,gjrGARCH,2,1,1,0,std,6.061737801286364,-55404.82144385136,12.834000000002561
da_diff,gjrGARCH,2,1,1,1,std,6.014642753177523,-54971.91043663143,13.990000000005239
da_diff,gjrGARCH,2,2,0,0,std,6.397129741035174,-58471.47764494461,12.286999999996624
da_diff,gjrGARCH,2,2,0,1,std,6.098648862498576,-55740.02029720848,13.548999999999069
da_diff,gjrGARCH,2,2,1,0,std,6.036287899771631,-55169.822834514656,14.953999999997905
da_diff,gjrGARCH,2,2,1,1,std,6.086482402407213,-55626.478861808464,16.94199999999546
da_diff,gjrGARCH,1,1,0,0,snorm,6.567145609495759,-60032.910206476554,3.724000000001979
da_diff,gjrGARCH,1,1,0,1,snorm,6.31561360196385,-57730.72977888967,4.832000000002154
da_diff,gjrGARCH,1,1,1,0,snorm,6.293235916669065,-57526.1194133968,5.131000000001222
da_diff,gjrGARCH,1,1,1,1,snorm,6.2828768341142025,-57429.10365263753,6.107999999992899
da_diff,gjrGARCH,1,2,0,0,snorm,6.5601010564580875,-59966.20081905773,4.4799999999959255
da_diff,gjrGARCH,1,2,0,1,snorm,6.294308698087255,-57533.630900875134,6.408000000003085
da_diff,gjrGARCH,1,2,1,0,snorm,6.1834759829039285,-56520.231969596396,8.315999999998894
da_diff,gjrGARCH,1,2,1,1,snorm,6.181192005654655,-56497.05096149283,9.791999999994005
da_diff,gjrGARCH,2,1,0,0,snorm,6.556946913702848,-59935.06342535632,5.983000000000175
da_diff,gjrGARCH,2,1,0,1,snorm,6.316006127855051,-57729.72388783215,8.060000000004948
da_diff,gjrGARCH,2,1,1,0,snorm,6.288718561637974,-57480.220026126306,7.889000000002852
da_diff,gjrGARCH,2,1,1,1,snorm,6.277440713164366,-57374.80358377113,9.582000000002154
da_diff,gjrGARCH,2,2,0,0,snorm,6.553200462467596,-59898.510286361954,6.692000000002736
da_diff,gjrGARCH,2,2,0,1,snorm,6.294797038239001,-57533.50114209105,9.597000000001572
da_diff,gjrGARCH,2,2,1,0,snorm,6.269772505523278,-57304.68932720484,9.562999999994645
da_diff,gjrGARCH,2,2,1,1,snorm,6.256708136722421,-57182.93786351957,11.309999999997672
da_diff,gjrGARCH,1,1,0,0,sstd,6.379005079666931,-58310.349755267795,12.24699999999575
da_diff,gjrGARCH,1,1,0,1,sstd,6.096395761896027,-55724.01396881065,13.506999999997788
da_diff,gjrGARCH,1,1,1,0,sstd,6.001934644736626,-54860.30874406367,13.786000000000058
da_diff,gjrGARCH,1,1,1,1,sstd,6.000970420418483,-54849.19489688589,17.590000000003783
da_diff,gjrGARCH,1,2,0,0,sstd,6.378122606899635,-58299.98337610113,13.283000000003085
da_diff,gjrGARCH,1,2,0,1,sstd,6.096499162287443,-55722.66194816472,14.910000000003492
da_diff,gjrGARCH,1,2,1,0,sstd,6.022067188114725,-55042.09319231648,16.410000000003492
da_diff,gjrGARCH,1,2,1,1,sstd,6.00125417940514,-54849.49201234364,17.286000000000058
da_diff,gjrGARCH,2,1,0,0,sstd,6.3778572063860794,-58295.259224380614,18.85899999999674
da_diff,gjrGARCH,2,1,0,1,sstd,6.093517555638548,-55693.10219293381,19.971000000005006
da_diff,gjrGARCH,2,1,1,0,sstd,6.013742966119154,-54963.68323366323,23.810000000004948
da_diff,gjrGARCH,2,1,1,1,sstd,6.029248794748416,-55103.16337018026,30.805999999996857
da_diff,gjrGARCH,2,2,0,0,sstd,6.393928991053713,-58439.91415265237,24.93699999999808
da_diff,gjrGARCH,2,2,0,1,sstd,6.092111913922785,-55677.95230035109,24.388999999995576
da_diff,gjrGARCH,2,2,1,0,sstd,6.065881341987783,-55438.11306586341,27.927999999999884
da_diff,gjrGARCH,2,2,1,1,sstd,6.090939629064599,-55664.93613347181,28.830000000001746
da_diff,csGARCH,1,1,0,0,norm,6.505457048411204,-59468.860848199925,2.646999999997206
da_diff,csGARCH,1,1,0,1,norm,6.266909380495526,-57285.40272989405,3.844999999993888
da_diff,csGARCH,1,1,1,0,norm,6.208805932422126,-56754.13385243492,4.120999999999185
da_diff,csGARCH,1,1,1,1,norm,6.203079739668127,-56699.47891956985,5.1929999999993015
da_diff,csGARCH,1,2,0,0,norm,6.505768499456835,-59469.41108411678,3.27900000000227
da_diff,csGARCH,1,2,0,1,norm,6.267203258971077,-57285.792318316366,4.919999999998254
da_diff,csGARCH,1,2,1,0,norm,6.209117461494228,-56754.68482908679,5.793999999994412
da_diff,csGARCH,1,2,1,1,norm,6.203385292711045,-56699.97528169293,7.004999999997381
da_diff,csGARCH,2,1,0,0,norm,6.505565724162326,-59467.557008211435,3.934000000001106
da_diff,csGARCH,2,1,0,1,norm,6.265035811396076,-57265.97426141434,5.39600000000064
da_diff,csGARCH,2,1,1,0,norm,6.202730212032262,-56696.283013631306,5.275999999998021
da_diff,csGARCH,2,1,1,1,norm,6.199857978340996,-56667.72328275039,5.847999999998137
da_diff,csGARCH,2,2,0,0,norm,6.50581699434806,-59467.55700773581,3.9910000000018044
da_diff,csGARCH,2,2,0,1,norm,6.265287082572692,-57265.974297292894,5.719000000004598
da_diff,csGARCH,2,2,1,0,norm,6.20298148430003,-56696.283059486814,5.9689999999973224
da_diff,csGARCH,2,2,1,1,norm,6.200109223807065,-56667.72311083264,6.973999999994703
da_diff,csGARCH,1,1,0,0,std,6.390850821675187,-58418.66129732028,5.186999999998079
da_diff,csGARCH,1,1,0,1,std,6.122729847540573,-55964.79968090155,7.22099999999773
da_diff,csGARCH,1,1,1,0,std,6.0319191347958165,-55134.47192891987,7.192000000002736
da_diff,csGARCH,1,1,1,1,std,6.031598307977872,-55129.24098678517,8.743999999998778
da_diff,csGARCH,1,2,0,0,std,6.39118604885512,-58419.428957621116,5.775999999998021
da_diff,csGARCH,1,2,0,1,std,6.123055143037011,-55965.4765581484,8.005000000004657
da_diff,csGARCH,1,2,1,0,std,6.032265029885342,-55135.337158546114,8.120999999999185
da_diff,csGARCH,1,2,1,1,std,6.031942712019701,-55130.09261030488,9.855000000003201
da_diff,csGARCH,2,1,0,0,std,6.390212522860854,-58410.527522692544,6.0239999999976135
da_diff,csGARCH,2,1,0,1,std,6.119983165455835,-55937.38793113492,8.461999999999534
da_diff,csGARCH,2,1,1,0,std,6.030097154827031,-55115.51519295045,8.373999999996158
da_diff,csGARCH,2,1,1,1,std,6.030202552790518,-55114.18146439285,10.24199999999837
da_diff,csGARCH,2,2,0,0,std,6.3904637900251595,-58410.52752188454,7.569999999999709
da_diff,csGARCH,2,2,0,1,std,6.120234429730053,-55937.387931189485,9.512000000002445
da_diff,csGARCH,2,2,1,0,std,6.030344553671626,-55115.47984944926,9.906000000002678
da_diff,csGARCH,2,2,1,1,std,6.030449155907631,-55114.13887243954,11.148999999997613
da_diff,csGARCH,1,1,0,0,snorm,6.485532784880991,-59284.385827892555,3.5720000000001164
da_diff,csGARCH,1,1,0,1,snorm,6.253050379429889,-57156.38546423151,4.779999999998836
da_diff,csGARCH,1,1,1,0,snorm,6.201042998432932,-56680.85597608583,5.036999999996624
da_diff,csGARCH,1,1,1,1,snorm,6.195938743662695,-56631.88776046934,5.857000000003609
da_diff,csGARCH,1,2,0,0,snorm,6.4858418823508215,-59284.91457118906,4.0939999999973224
da_diff,csGARCH,1,2,0,1,snorm,6.253344980300659,-57156.781685168564,6.129999999997381
da_diff,csGARCH,1,2,1,0,snorm,6.201358763720736,-56681.445713870045,5.9429999999993015
da_diff,csGARCH,1,2,1,1,snorm,6.196248401213424,-56632.42167944769,7.171999999998661
da_diff,csGARCH,2,1,0,0,snorm,6.485458505635699,-59281.40916619434,4.133999999998196
da_diff,csGARCH,2,1,0,1,snorm,6.2504110500229,-57129.955293673884,6
da_diff,csGARCH,2,1,1,0,snorm,6.192937007955607,-56604.44139003159,6.428999999996449
da_diff,csGARCH,2,1,1,1,snorm,6.191243303847615,-56586.65757168341,7.158999999999651
da_diff,csGARCH,2,2,0,0,snorm,6.485709783472676,-59281.4092629719,4.8989999999976135
da_diff,csGARCH,2,2,0,1,snorm,6.250662312155345,-57129.95527414515,7.309000000001106
da_diff,csGARCH,2,2,1,0,snorm,6.193188266756027,-56604.44134003648,7.507000000005064
da_diff,csGARCH,2,2,1,1,snorm,6.191494559769033,-56586.65752264627,8.46799999999348
da_diff,csGARCH,1,1,0,0,sstd,6.369413088731209,-58220.34789672813,9.144000000000233
da_diff,csGARCH,1,1,0,1,sstd,6.114125430332376,-55883.827730033576,11.650000000001455
da_diff,csGARCH,1,1,1,0,sstd,6.031240790918389,-55125.972029551784,12.527999999998428
da_diff,csGARCH,1,1,1,1,sstd,6.030976759127586,-55121.260420035826,13.593999999997322
da_diff,csGARCH,1,2,0,0,sstd,6.369752901401057,-58221.157511750054,10.4629999999961
da_diff,csGARCH,1,2,0,1,sstd,6.114454391744784,-55884.53815387117,13.895000000004075
da_diff,csGARCH,1,2,1,0,sstd,6.031587442865899,-55126.84420679709,13.932000000000698
da_diff,csGARCH,1,2,1,1,sstd,6.03132158301007,-55122.11590965068,16.169000000001688
da_diff,csGARCH,2,1,0,0,sstd,6.36887118328206,-58213.095522129006,10.398000000001048
da_diff,csGARCH,2,1,0,1,sstd,6.111787274056095,-55860.15136328465,15.31300000000192
da_diff,csGARCH,2,1,1,0,sstd,6.0294197075205584,-55107.023518666974,21.929000000003725
da_diff,csGARCH,2,1,1,1,sstd,6.029563239198739,-55106.03849301178,20.624000000003434
da_diff,csGARCH,2,2,0,0,sstd,6.3691224454254405,-58213.09550270026,13.019000000000233
da_diff,csGARCH,2,2,0,1,sstd,6.112002511135196,-55859.821975962775,18.09700000000157
da_diff,csGARCH,2,2,1,0,sstd,6.029656631420285,-55106.89242478949,17.63400000000547
da_diff,csGARCH,2,2,1,1,sstd,6.029799624783951,-55105.90250433171,20.608000000000175
